car-type,car-id,total_visit,total_stay_duration,total_stops,total_num_generalgate,total_num_rangerstop,total_num_camping,total_num_rangerbase,total_num_gate
2,20152923062904-139,1,0.9330555555555555,6,2,2,0,0,0
2,20152923072910-395,1,134.1822222222222,9,3,2,2,0,0
2,20152923092913-226,1,0.5130555555555556,3,1,0,0,0,0
2,20152923102955-348,1,22.651944444444446,11,5,2,2,0,0
2,20152924042913-331,1,0.3016666666666667,2,0,0,0,0,0
2,20152924062916-362,1,0.5805555555555556,7,3,2,0,0,0
2,20152924082925-762,1,0.8108333333333333,7,3,2,0,0,0
2,20152925012926-304,1,126.92722222222223,6,2,0,2,0,0
2,20152927012946-631,1,45.8275,9,3,2,2,0,0
2,20152928072953-126,1,1.6955555555555555,5,1,0,2,0,0
2,20152928122912-286,1,45.381388888888885,12,6,2,2,0,0
2,20152928122936-347,1,48.334722222222226,13,7,2,2,0,0
2,20152929122937-811,1,0.3288888888888889,2,0,0,0,0,0
2,20152930062935-698,1,0.30833333333333335,2,0,0,0,0,0
2,20152931062933-133,1,38.01916666666666,7,3,0,2,0,0
2,20152931092901-805,1,0.3227777777777778,2,0,0,0,0,0
2,20153002103029-92,1,35.2575,8,4,0,2,0,0
2,20153002113049-336,1,30.687777777777775,6,2,0,2,0,0
2,20153003083005-513,1,0.48638888888888887,6,2,2,0,0,0
2,20153003103030-613,1,0.5130555555555556,7,3,2,0,0,0
2,20153004023033-371,1,54.88694444444445,6,2,0,2,0,0
2,20153004113034-64,1,0.48694444444444446,4,2,0,0,0,0
2,20153004123046-146,1,1.3736111111111111,12,6,2,2,0,0
2,20153005113023-61,1,24.343611111111112,17,9,4,2,0,0
2,20153006043003-107,1,0.5122222222222222,4,2,0,0,0,0
2,20153006063005-968,1,32.15611111111111,16,8,4,2,0,0
2,20153006113031-795,1,1.4733333333333334,13,7,2,2,0,0
2,20153007103041-821,1,0.29555555555555557,2,0,0,0,0,0
2,20153007113051-98,1,120.64555555555556,6,2,0,2,0,0
2,20153008093014-166,1,99.38861111111112,11,5,2,2,0,0
2,20153009083047-271,1,0.46166666666666667,6,2,2,0,0,0
2,20153010043052-895,1,18.592777777777776,11,5,2,2,0,0
2,20153010083042-172,1,59.72500000000001,6,2,0,2,0,0
2,20153010103013-306,1,32.05111111111111,8,4,0,2,0,0
2,20153012053001-658,1,5.539722222222222,4,0,0,2,0,0
2,20153012053031-662,1,8.018333333333333,6,2,0,2,0,0
2,20153013023047-224,1,94.71305555555556,16,8,4,2,0,0
2,20153013063054-124,1,0.9594444444444444,7,3,2,0,0,0
2,20153014023000-132,1,16.954722222222223,6,2,0,2,0,0
2,20153014043029-662,1,16.864166666666666,6,2,0,2,0,0
2,20153014113041-84,1,0.07583333333333334,4,0,0,2,0,0
2,20153014123055-106,1,1.9808333333333332,14,6,4,2,0,0
2,20153015023001-696,1,177.03194444444443,12,6,2,2,0,0
2,20153015053022-392,1,0.33444444444444443,2,0,0,0,0,0
2,20153015053056-910,1,18.999166666666667,11,5,2,2,0,0
2,20153016053018-90,1,0.9547222222222222,8,4,2,0,0,0
2,20153016063038-967,1,112.50722222222224,14,6,4,2,0,0
2,20153016083036-762,1,60.999722222222225,13,7,2,2,0,0
2,20153017063013-729,1,0.91,6,2,2,0,0,0
2,20153017103040-192,1,0.7811111111111111,6,2,2,0,0,0
2,20153018013026-319,1,25.24166666666667,4,0,0,2,0,0
2,20153018043013-848,1,0.5716666666666667,4,2,0,0,0,0
2,20153018053053-129,1,47.856944444444444,18,10,4,2,0,0
2,20153019033053-367,1,71.84083333333334,9,3,2,2,0,0
2,20153019043019-743,1,31.08111111111111,9,3,2,2,0,0
2,20153020043026-760,1,1.0955555555555556,9,3,2,2,0,0
2,20153020093058-300,1,1.01,9,5,2,0,0,0
2,20153021013042-13,1,0.9066666666666666,6,2,2,0,0,0
2,20153022043047-509,1,20.64361111111111,7,3,0,2,0,0
2,20153022053043-921,1,0.9144444444444444,9,5,2,0,0,0
2,20153022063023-868,1,0.8447222222222223,6,2,2,0,0,0
2,20153022123027-88,1,105.9075,16,8,4,2,0,0
2,20153023033010-957,1,0.3025,2,0,0,0,0,0
2,20153023053020-213,1,19.525555555555556,11,5,2,2,0,0
2,20153023073004-932,1,1.1813888888888888,9,5,2,0,0,0
2,20153023103028-824,1,242.28527777777776,17,9,4,2,0,0
2,20153024053044-807,1,19.384166666666665,6,2,0,2,0,0
2,20153024113026-294,1,46.450833333333335,11,5,2,2,0,0
2,20153026013023-925,1,0.5608333333333333,7,3,2,0,0,0
2,20153026053028-239,1,47.31805555555555,11,5,2,2,0,0
2,20153027033021-889,1,28.602777777777778,7,3,0,2,0,0
2,20153028063039-6,1,0.2961111111111111,2,0,0,0,0,0
2,20153028073035-224,1,0.3283333333333333,2,0,0,0,0,0
2,20153028113009-39,1,1.3911111111111112,13,7,2,2,0,0
2,20153029033048-19,1,15.856666666666667,12,6,2,2,0,0
2,20153029033048-921,1,19.94361111111111,12,4,4,2,0,0
2,20153029063040-935,1,62.00194444444445,17,9,4,2,0,0
2,20153029093029-8,1,80.715,10,4,2,2,0,0
2,20153029113037-384,1,0.3655555555555556,4,0,0,2,0,0
2,20153029123049-92,1,45.27444444444444,11,5,2,2,0,0
2,20153030033049-544,1,0.5833333333333334,6,2,2,0,0,0
2,20153030073006-385,1,54.667222222222215,9,3,2,2,0,0
2,20153030093015-237,1,0.5477777777777778,6,2,0,2,0,0
2,20153030103020-208,1,0.4222222222222222,3,1,0,0,0,0
2,20153031053029-578,1,5.050277777777778,16,8,4,2,0,0
2,20153031123005-845,1,0.7822222222222223,6,2,0,2,0,0
2,20153031123024-700,1,0.5605555555555556,6,2,2,0,0,0
2,20153101023141-179,1,1.0505555555555555,8,4,2,0,0,0
2,20153101033114-620,1,0.5327777777777778,3,1,0,0,0,0
2,20153101043147-580,1,0.30277777777777776,2,0,0,0,0,0
2,20153101083156-266,1,37.64388888888889,10,4,2,2,0,0
2,20153102093104-707,1,145.9597222222222,13,7,2,2,0,0
2,20153104043113-656,1,15.739444444444445,13,7,2,2,0,0
2,20153104043140-683,1,70.8775,6,2,0,2,0,0
2,20153104103136-720,1,1.08,6,2,0,2,0,0
2,20153105073107-89,1,1.445,13,7,2,2,0,0
2,20153106073118-628,1,0.7455555555555555,6,2,2,0,0,0
2,20153107083138-590,1,1.5633333333333332,12,6,2,2,0,0
2,20153108113132-785,1,0.4413888888888889,3,1,0,0,0,0
2,20153109113109-441,1,1.2675,11,5,2,2,0,0
2,20153109123110-337,1,68.44527777777778,5,1,0,2,0,0
2,20153110063138-887,1,33.115,7,3,0,2,0,0
2,20153110073110-68,1,0.5030555555555556,7,3,2,0,0,0
2,20153111043111-321,1,86.69972222222222,7,3,0,2,0,0
2,20153111053127-294,1,38.99777777777778,13,7,2,2,0,0
2,20153111063125-468,1,50.58277777777778,6,2,0,2,0,0
2,20153112033150-305,1,128.30305555555555,17,9,4,2,0,0
2,20153112083118-196,1,0.3527777777777778,2,0,0,0,0,0
2,20153112113145-165,1,153.945,11,5,2,2,0,0
2,20153113023123-668,1,200.0336111111111,17,9,4,2,0,0
2,20153113043100-622,1,307.97444444444443,4,0,0,2,0,0
2,20153113063149-619,1,192.2511111111111,11,5,2,2,0,0
2,20153113103148-335,1,0.7841666666666667,6,2,0,2,0,0
2,20153114023113-795,1,0.8080555555555555,6,2,2,0,0,0
2,20153114073159-646,1,0.9133333333333333,9,3,2,2,0,0
2,20153114093133-433,1,21.6475,18,10,4,2,0,0
2,20153114113153-521,1,30.073611111111113,18,10,4,2,0,0
2,20153115083129-294,1,131.26888888888888,13,7,2,2,0,0
2,20153116053156-869,1,1.0272222222222223,8,4,2,0,0,0
2,20153116073142-631,1,27.986666666666668,11,5,2,2,0,0
2,20153117083124-431,1,52.301666666666655,11,5,2,2,0,0
2,20153118013100-425,1,79.41583333333334,6,2,0,2,0,0
2,20153118053153-835,1,0.5733333333333334,7,3,2,0,0,0
2,20153118083132-731,1,0.9169444444444445,7,3,2,0,0,0
2,20153118083155-709,1,1.7358333333333333,12,4,4,2,0,0
2,20153118113152-842,1,250.56555555555556,12,6,2,2,0,0
2,20153120103108-805,1,49.1825,12,6,2,2,0,0
2,20153120113117-670,1,139.82027777777776,10,4,2,2,0,0
2,20153120123142-840,1,0.31277777777777777,2,0,0,0,0,0
2,20153121113129-538,1,57.479166666666664,7,3,0,2,0,0
2,20153122043149-695,1,65.55833333333334,7,3,0,2,0,0
2,20153122053159-213,1,0.8827777777777778,6,2,2,0,0,0
2,20153123023120-949,1,81.06611111111111,13,7,2,2,0,0
2,20153123053121-598,1,24.029166666666665,11,5,2,2,0,0
2,20153123063116-913,1,61.16861111111111,11,5,2,2,0,0
2,20153123103101-33,1,25.278333333333336,14,6,4,2,0,0
2,20153124113131-106,1,52.06305555555556,12,6,2,2,0,0
2,20153124123117-215,1,68.7088888888889,12,6,2,2,0,0
2,20153125013101-836,1,173.6838888888889,18,10,4,2,0,0
2,20153125023152-681,1,236.85333333333335,13,7,2,2,0,0
2,20153125033101-388,1,26.939166666666665,16,8,4,2,0,0
2,20153125073143-771,1,48.10999999999999,10,4,2,2,0,0
2,20153125103122-810,1,1.1866666666666668,11,5,2,2,0,0
2,20153125113145-954,1,0.9041666666666667,7,3,2,0,0,0
2,20153125123107-117,1,167.18833333333333,13,7,2,2,0,0
2,20153126023103-958,1,222.47972222222222,13,7,2,2,0,0
2,20153126023108-751,1,1.1277777777777778,9,5,2,0,0,0
2,20153126113122-448,1,0.8238888888888889,6,2,2,0,0,0
2,20153126113149-67,1,1.1025,11,5,2,2,0,0
2,20153126123121-600,1,0.30666666666666664,2,0,0,0,0,0
2,20153127053117-552,1,0.6041666666666666,4,2,0,0,0,0
2,20153128063145-895,1,87.94888888888889,11,5,2,2,0,0
2,20153129013121-858,1,91.71888888888888,17,9,4,2,0,0
2,20153129063108-867,1,367.915,5,1,0,2,0,0
2,20153130083112-439,1,106.77527777777779,12,6,2,2,0,0
2,20153201103200-582,1,0.5319444444444444,4,2,0,0,0,0
2,20153202033230-703,1,0.3472222222222222,2,0,0,0,0,0
2,20153202033251-484,1,65.025,17,9,4,2,0,0
2,20153202063212-217,1,80.855,18,10,4,2,0,0
2,20153202093212-179,1,0.41833333333333333,3,1,0,0,0,0
2,20153203023224-975,1,0.9880555555555556,6,2,0,2,0,0
2,20153204053251-894,1,53.656944444444456,7,3,0,2,0,0
2,20153204073257-346,1,0.8077777777777778,6,2,2,0,0,0
2,20153204093236-149,1,193.0627777777778,11,5,2,2,0,0
2,20153205043203-659,1,2.456111111111111,17,9,4,2,0,0
2,20153205073222-529,1,135.145,7,3,0,2,0,0
2,20153206033243-388,1,52.07444444444445,5,1,0,2,0,0
2,20153206033254-715,1,26.233055555555556,11,5,2,2,0,0
2,20153207093212-385,1,1.1922222222222223,9,5,2,0,0,0
2,20153207103233-55,1,0.33194444444444443,2,0,0,0,0,0
2,20153208023216-402,1,30.419166666666666,10,4,2,2,0,0
2,20153208073235-389,1,24.441111111111113,18,10,4,2,0,0
2,20153208083206-395,1,23.52,11,5,2,2,0,0
2,20153208083247-526,1,0.525,3,1,0,0,0,0
2,20153209073227-957,1,0.5975,7,3,2,0,0,0
2,20153210073208-192,1,0.5922222222222222,4,2,0,0,0,0
2,20153210103235-776,1,0.7825,6,2,2,0,0,0
2,20153211053257-976,1,17.108333333333334,7,3,0,2,0,0
2,20153211063237-151,1,0.3811111111111111,2,0,0,0,0,0
2,20153211093220-6,1,0.41555555555555557,2,0,0,0,0,0
2,20153211103216-6,1,0.6516666666666666,4,0,0,2,0,0
2,20153212053251-318,1,0.7361111111111112,6,2,2,0,0,0
2,20153212073208-325,1,0.5441666666666667,4,2,0,0,0,0
2,20153213023217-245,1,0.8183333333333334,7,3,2,0,0,0
2,20153213033237-717,1,0.9805555555555555,9,5,2,0,0,0
2,20153214013206-37,1,0.5016666666666667,6,2,2,0,0,0
2,20153214073221-741,1,0.5205555555555555,4,2,0,0,0,0
2,20153214083255-828,1,29.36472222222222,9,3,2,2,0,0
2,20153214083259-19,1,0.4602777777777778,3,1,0,0,0,0
2,20153214113220-700,1,0.9786111111111111,7,3,2,0,0,0
2,20153216013236-330,1,114.00833333333334,11,5,2,2,0,0
2,20153216013237-980,1,222.97416666666666,9,3,2,2,0,0
2,20153216063226-438,1,0.4822222222222222,4,2,0,0,0,0
2,20153217063258-545,1,84.24694444444444,13,7,2,2,0,0
2,20153217073221-8,1,0.35777777777777775,2,0,0,0,0,0
2,20153217083226-786,1,22.7025,11,5,2,2,0,0
2,20153217113200-854,1,0.48277777777777775,7,3,2,0,0,0
2,20153217113237-195,1,0.575,4,2,0,0,0,0
2,20153218043220-336,1,1.1933333333333334,9,5,2,0,0,0
2,20153218103248-711,1,71.55583333333334,10,4,2,2,0,0
2,20153218123229-36,1,216.19611111111112,12,6,2,2,0,0
2,20153219093206-226,1,0.5072222222222222,7,3,2,0,0,0
2,20153220073240-457,1,109.63000000000001,6,2,0,2,0,0
2,20153220113237-70,1,458.5538888888888,7,3,0,2,0,0
2,20153221023210-641,1,0.6975,9,3,2,2,0,0
2,20153221023244-436,1,0.7841666666666667,6,2,2,0,0,0
2,20153221093222-957,1,34.64444444444444,11,5,2,2,0,0
2,20153223063250-386,1,1.0438888888888889,8,4,2,0,0,0
2,20153224043258-562,1,169.52083333333334,12,6,2,2,0,0
2,20153225043252-614,1,0.3452777777777778,2,0,0,0,0,0
2,20153225063215-100,1,0.4891666666666667,7,3,2,0,0,0
2,20153225083217-861,1,0.5641666666666667,6,2,2,0,0,0
2,20153225093219-444,1,0.6247222222222222,4,2,0,0,0,0
2,20153225113213-680,1,1.1127777777777779,9,5,2,0,0,0
2,20153226073259-517,1,0.8972222222222223,8,4,2,0,0,0
2,20153227023219-8,1,141.4425,14,6,4,2,0,0
2,20153227023246-773,1,0.4861111111111111,4,2,0,0,0,0
2,20153227053244-885,1,0.45,6,2,0,2,0,0
2,20153228023246-901,1,53.966388888888886,7,3,0,2,0,0
2,20153228033219-364,1,30.556388888888893,11,5,2,2,0,0
2,20153228043201-577,1,99.77777777777777,12,6,2,2,0,0
2,20153228093241-330,1,95.75833333333334,11,5,2,2,0,0
2,20153229023215-186,1,0.48388888888888887,5,1,0,2,0,0
2,20153229103216-250,1,0.3586111111111111,2,0,0,0,0,0
2,20153230043217-141,1,91.75527777777778,6,2,0,2,0,0
2,20153230053236-758,1,45.651944444444446,12,6,2,2,0,0
2,20153230123219-637,1,0.5511111111111112,4,2,0,0,0,0
2,20153231123247-237,1,1.135,9,5,2,0,0,0
2,20153301033344-2,1,1.1244444444444444,8,4,2,0,0,0
2,20153301093316-126,1,2.198888888888889,17,9,4,2,0,0
2,20153301123341-61,1,23.377222222222223,17,9,4,2,0,0
2,20153302083336-98,1,0.3575,2,0,0,0,0,0
2,20153303063304-493,1,1.978888888888889,14,6,4,2,0,0
2,20153304053341-130,1,0.9822222222222222,11,5,2,2,0,0
2,20153304103345-311,1,0.5222222222222223,6,2,2,0,0,0
2,20153305023325-265,1,1.0441666666666667,9,5,2,0,0,0
2,20153305023343-499,1,102.65833333333332,11,5,2,2,0,0
2,20153305053345-661,1,0.49194444444444446,3,1,0,0,0,0
2,20153305063339-830,1,0.47055555555555556,7,3,2,0,0,0
2,20153305083306-650,1,0.35388888888888886,2,0,0,0,0,0
2,20153306013348-102,1,0.7619444444444444,6,2,2,0,0,0
2,20153306073311-379,1,106.7136111111111,12,4,4,2,0,0
2,20153307013334-86,1,0.8597222222222223,7,3,2,0,0,0
2,20153307023326-161,1,286.7061111111111,9,3,2,2,0,0
2,20153308013340-678,1,25.781666666666666,7,3,0,2,0,0
2,20153308043300-221,1,0.5233333333333333,7,3,2,0,0,0
2,20153308043333-974,1,1.3472222222222223,11,5,2,2,0,0
2,20153308073343-836,1,1.1530555555555555,8,4,2,0,0,0
2,20153308113306-665,1,0.8586111111111111,7,3,2,0,0,0
2,20153309043302-556,1,124.98166666666667,13,7,2,2,0,0
2,20153309053354-147,1,0.9230555555555555,7,3,2,0,0,0
2,20153309083344-841,1,0.9138888888888889,6,2,2,0,0,0
2,20153310033332-410,1,29.819444444444443,17,9,4,2,0,0
2,20153310073327-373,1,399.34694444444443,9,3,2,2,0,0
2,20153310073330-983,1,5.835833333333333,9,3,2,2,0,0
2,20153310113338-127,1,51.0025,16,8,4,2,0,0
2,20153311103347-710,1,1.428611111111111,14,6,4,2,0,0
2,20153311113332-277,1,29.033611111111114,12,6,2,2,0,0
2,20153311123312-935,1,104.42305555555555,5,1,0,2,0,0
2,20153311123344-106,1,1.2466666666666666,11,5,2,2,0,0
2,20153312023328-539,1,24.82083333333333,11,5,2,2,0,0
2,20153312053318-51,1,40.29194444444445,4,0,0,2,0,0
2,20153313123325-893,1,0.4625,3,1,0,0,0,0
2,20153315013353-23,1,0.29444444444444445,2,0,0,0,0,0
2,20153316033329-899,1,52.135555555555555,9,3,2,2,0,0
2,20153317013317-798,1,95.65805555555555,11,5,2,2,0,0
2,20153317093336-203,1,35.54833333333333,11,5,2,2,0,0
2,20153317093349-531,1,71.11833333333333,6,2,0,2,0,0
2,20153318013311-102,1,94.20027777777777,12,6,2,2,0,0
2,20153318023339-26,1,0.9802777777777778,9,5,2,0,0,0
2,20153318073306-87,1,0.33305555555555555,2,0,0,0,0,0
2,20153318083323-500,1,0.7288888888888889,6,2,2,0,0,0
2,20153319093327-65,1,154.46583333333334,12,6,2,2,0,0
2,20153319103352-70,1,21.26222222222222,16,8,4,2,0,0
2,20153320013348-524,1,0.7919444444444445,7,3,2,0,0,0
2,20153320023340-593,1,0.42083333333333334,3,1,0,0,0,0
2,20153320043305-28,1,162.0338888888889,12,6,2,2,0,0
2,20153320103334-960,1,0.5872222222222222,6,2,0,2,0,0
2,20153321073305-157,1,152.57361111111112,11,5,2,2,0,0
2,20153322063352-729,1,98.28305555555555,12,6,2,2,0,0
2,20153322073314-672,1,0.3252777777777778,2,0,0,0,0,0
2,20153322083304-101,1,0.43444444444444447,3,1,0,0,0,0
2,20153322083304-339,1,80.73638888888888,6,2,0,2,0,0
2,20153322113310-90,1,0.6636111111111112,5,1,0,2,0,0
2,20153323043307-820,1,121.00555555555555,6,2,0,2,0,0
2,20153324013318-837,1,0.52,6,2,2,0,0,0
2,20153324033341-637,1,67.05000000000001,6,2,0,2,0,0
2,20153324053349-706,1,11.29888888888889,16,8,4,2,0,0
2,20153324083347-572,1,298.9166666666667,7,3,0,2,0,0
2,20153324113335-428,1,0.9422222222222222,6,2,2,0,0,0
2,20153325033359-705,1,0.39944444444444444,2,0,0,0,0,0
2,20153325053331-235,1,0.5133333333333333,6,2,2,0,0,0
2,20153325103339-383,1,0.36333333333333334,4,0,0,2,0,0
2,20153326053324-797,1,0.5305555555555556,4,2,0,0,0,0
2,20153326083315-407,1,97.87,16,8,4,2,0,0
2,20153326103309-465,1,75.88388888888889,11,5,2,2,0,0
2,20153327073300-290,1,0.48333333333333334,3,1,0,0,0,0
2,20153327123337-518,1,0.9802777777777778,8,4,2,0,0,0
2,20153328043346-303,1,0.635,4,2,0,0,0,0
2,20153329013347-72,1,17.81361111111111,11,5,2,2,0,0
2,20153329043300-437,1,123.8638888888889,12,6,2,2,0,0
2,20153329053307-752,1,16.44638888888889,18,10,4,2,0,0
2,20153330113330-512,1,45.9375,11,5,2,2,0,0
2,20153331073348-908,1,5.823333333333333,6,2,0,2,0,0
2,20153401053427-998,1,6.915555555555556,6,2,0,2,0,0
2,20153401073445-361,1,53.9436111111111,17,9,4,2,0,0
2,20153402043429-709,1,1.0658333333333334,9,5,2,0,0,0
2,20153402093426-354,1,0.5308333333333334,7,3,2,0,0,0
2,20153402113431-964,1,33.06444444444445,6,2,0,2,0,0
2,20153403033453-828,1,0.7541666666666667,6,2,2,0,0,0
2,20153403063410-107,1,0.4866666666666667,4,2,0,0,0,0
2,20153404113438-674,1,149.67416666666668,6,2,0,2,0,0
2,20153405023441-79,1,0.42777777777777776,2,0,0,0,0,0
2,20153405093437-993,1,0.8644444444444445,6,2,2,0,0,0
2,20153406083403-509,1,58.60583333333334,12,6,2,2,0,0
2,20153406123420-54,1,1.0094444444444444,8,4,2,0,0,0
2,20153407043448-48,1,0.5605555555555556,6,2,2,0,0,0
2,20153407083404-718,1,35.08694444444444,18,10,4,2,0,0
2,20153407123403-76,1,73.32027777777778,13,7,2,2,0,0
2,20153408023419-217,1,0.9269444444444445,6,2,2,0,0,0
2,20153409043409-416,1,0.9786111111111111,8,4,2,0,0,0
2,20153410083411-311,1,1.0925,9,5,2,0,0,0
2,20153410103418-726,1,51.035,12,6,2,2,0,0
2,20153412063404-685,1,35.22222222222222,11,5,2,2,0,0
2,20153414073434-467,1,0.48583333333333334,3,1,0,0,0,0
2,20153415093431-204,1,31.32916666666667,7,3,0,2,0,0
2,20153415093452-950,1,0.7452777777777778,6,2,2,0,0,0
2,20153416013418-86,1,54.9925,11,5,2,2,0,0
2,20153416013430-901,1,76.18805555555555,17,9,4,2,0,0
2,20153416113424-270,1,1.198611111111111,9,5,2,0,0,0
2,20153417033427-45,1,0.9158333333333334,7,3,0,2,0,0
2,20153417043413-536,1,102.4161111111111,11,5,2,2,0,0
2,20153418023443-272,1,25.878333333333334,6,2,0,2,0,0
2,20153418083445-880,1,0.5247222222222222,6,2,2,0,0,0
2,20153419013456-499,1,118.98527777777777,6,2,0,2,0,0
2,20153419063421-197,1,37.78944444444444,13,7,2,2,0,0
2,20153422123448-833,1,1.1797222222222221,11,5,2,2,0,0
2,20153423013422-332,1,22.458055555555557,12,4,4,2,0,0
2,20153423033438-577,1,0.9294444444444444,8,4,2,0,0,0
2,20153424073437-874,1,25.92527777777778,6,2,0,2,0,0
2,20153424103412-281,1,51.694722222222225,6,2,0,2,0,0
2,20153424123435-575,1,54.93388888888888,11,5,2,2,0,0
2,20153425013430-553,1,0.4925,3,1,0,0,0,0
2,20153425063422-588,1,0.4538888888888889,3,1,0,0,0,0
2,20153425093430-367,1,80.6825,16,8,4,2,0,0
2,20153425113451-606,1,49.48694444444445,12,6,2,2,0,0
2,20153426013437-524,1,0.5430555555555556,4,2,0,0,0,0
2,20153426023405-923,1,27.286388888888887,17,9,4,2,0,0
2,20153427033416-341,1,0.3933333333333333,2,0,0,0,0,0
2,20153428103417-553,1,145.6125,7,3,0,2,0,0
2,20153428103458-866,1,83.19166666666666,11,5,2,2,0,0
2,20153428113427-920,1,1.5447222222222223,13,7,2,2,0,0
2,20153428113447-712,1,1.1411111111111112,8,4,2,0,0,0
2,20153429013422-213,1,1.2525,9,3,2,2,0,0
2,20153429063446-548,1,48.965,12,4,4,2,0,0
2,20153430033444-725,1,47.431666666666665,12,6,2,2,0,0
2,20153430113406-974,1,1.8658333333333332,13,7,2,2,0,0
2,20153431093434-586,1,0.9191666666666667,9,3,2,2,0,0
2,20153502053554-349,1,66.06527777777778,12,4,4,2,0,0
2,20153502053554-972,1,1.0025,8,4,2,0,0,0
2,20153502073513-998,1,4.8661111111111115,7,3,0,2,0,0
2,20153502093559-187,1,0.59,4,2,0,0,0,0
2,20153503063500-934,1,50.3675,11,5,2,2,0,0
2,20153505093535-456,1,36.05916666666667,11,5,2,2,0,0
2,20153505113500-23,1,59.19888888888888,6,2,0,2,0,0
2,20153506013526-579,1,1.5822222222222222,11,5,2,2,0,0
2,20153506073556-702,1,1.17,9,5,2,0,0,0
2,20153506103544-582,1,0.915,7,3,0,2,0,0
2,20153507033523-248,1,25.3,11,5,2,2,0,0
2,20153507073559-964,1,0.3438888888888889,2,0,0,0,0,0
2,20153508103503-545,1,0.5136111111111111,3,1,0,0,0,0
2,20153510023528-508,1,26.03472222222222,13,7,2,2,0,0
2,20153510103505-180,1,119.15583333333333,12,6,2,2,0,0
2,20153510103519-730,1,104.21083333333333,18,10,4,2,0,0
2,20153512023527-222,1,0.9208333333333333,8,4,2,0,0,0
2,20153512043503-476,1,1.3263888888888888,9,3,2,2,0,0
2,20153512103505-392,1,0.5391666666666667,6,2,2,0,0,0
2,20153513063519-942,1,0.9641666666666666,6,2,2,0,0,0
2,20153514073548-195,1,96.77888888888889,7,3,0,2,0,0
2,20153515043528-169,1,0.4583333333333333,6,2,0,2,0,0
2,20153515063542-487,1,4.351944444444444,11,5,2,2,0,0
2,20153516053542-376,1,42.29666666666667,16,8,4,2,0,0
2,20153516073525-833,1,23.498055555555556,9,3,2,2,0,0
2,20153517083522-960,1,126.4713888888889,11,5,2,2,0,0
2,20153517113533-488,1,72.59944444444444,12,4,4,2,0,0
2,20153518023520-627,1,1.541111111111111,11,5,2,2,0,0
2,20153519023503-736,1,2.073888888888889,18,10,4,2,0,0
2,20153519103528-888,1,36.53055555555556,12,6,2,2,0,0
2,20153520083537-285,1,1.2225,11,5,2,2,0,0
2,20153520093506-281,1,72.92944444444444,6,2,0,2,0,0
2,20153520113539-93,1,0.43694444444444447,3,1,0,0,0,0
2,20153521033513-856,1,67.59972222222223,11,5,2,2,0,0
2,20153521043509-287,1,96.17555555555556,11,5,2,2,0,0
2,20153521043512-619,1,94.22083333333333,8,4,0,2,0,0
2,20153521093500-807,1,0.5119444444444444,7,3,2,0,0,0
2,20153522013550-778,1,0.8336111111111111,7,3,2,0,0,0
2,20153522083526-246,1,0.7688888888888888,6,2,2,0,0,0
2,20153523113541-168,1,93.74805555555555,11,5,2,2,0,0
2,20153525023538-936,1,76.99388888888889,14,6,4,2,0,0
2,20153525053528-703,1,6.454166666666667,4,0,0,2,0,0
2,20153526033505-954,1,0.8008333333333333,6,2,2,0,0,0
2,20153526053516-741,1,65.39944444444444,11,5,2,2,0,0
2,20153527013517-550,1,0.9352777777777778,9,5,2,0,0,0
2,20153528043531-628,1,0.41805555555555557,2,0,0,0,0,0
2,20153529023546-798,1,1.1947222222222222,11,5,2,2,0,0
2,20153529063501-322,1,61.09916666666667,10,4,2,2,0,0
2,20153530033515-177,1,0.49694444444444447,4,2,0,0,0,0
2,20153530053501-879,1,42.82388888888889,9,3,2,2,0,0
2,20153531063525-211,1,0.2961111111111111,2,0,0,0,0,0
2,20153531113522-803,1,0.3111111111111111,2,0,0,0,0,0
2,20153601043615-143,1,1.8752777777777778,14,6,4,2,0,0
2,20153601083636-353,1,0.46166666666666667,3,1,0,0,0,0
2,20153602023647-120,1,50.62305555555555,16,8,4,2,0,0
2,20153603043612-556,1,0.4411111111111111,3,1,0,0,0,0
2,20153603083601-161,1,0.4811111111111111,3,1,0,0,0,0
2,20153603093633-912,1,116.60972222222223,9,3,2,2,0,0
2,20153603123623-802,1,1.103611111111111,9,5,2,0,0,0
2,20153604053608-723,1,113.38861111111112,12,6,2,2,0,0
2,20153604063638-945,1,4.683611111111111,9,3,2,2,0,0
2,20153604073635-88,1,30.023333333333333,13,7,2,2,0,0
